,ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume
2499,ALR,2017-05-18,47.37,47.52,46.89,47.38,466053.0,0.0,1.0,47.37,47.52,46.89,47.38,466053.0
2500,ALR,2017-05-19,47.49,47.69,47.2,47.48,471645.0,0.0,1.0,47.49,47.69,47.2,47.48,471645.0
2501,ALR,2017-05-22,48.08,48.73,48.01,48.62,1879030.0,0.0,1.0,48.08,48.73,48.01,48.62,1879030.0
2502,ALR,2017-05-23,48.54,48.94,48.485,48.85,1395643.0,0.0,1.0,48.54,48.94,48.485,48.85,1395643.0
2503,ALR,2017-05-24,48.91,48.91,48.7,48.81,603591.0,0.0,1.0,48.91,48.91,48.7,48.81,603591.0
2504,ALR,2017-05-25,48.93,49.005,48.81,48.86,558561.0,0.0,1.0,48.93,49.005,48.81,48.86,558561.0
2505,ALR,2017-05-26,48.8,48.9,48.64,48.82,509634.0,0.0,1.0,48.8,48.9,48.64,48.82,509634.0
2506,ALR,2017-05-30,48.71,48.94,48.65,48.66,555052.0,0.0,1.0,48.71,48.94,48.65,48.66,555052.0
2507,ALR,2017-05-31,48.81,48.84,48.3301,48.51,599496.0,0.0,1.0,48.81,48.84,48.3301,48.51,599496.0
2508,ALSN,2017-05-01,38.84,38.84,38.2,38.51,1151525.0,0.0,1.0,38.3679729842,38.3679729842,37.7357509783,38.0419835124,1151525.0
2509,ALSN,2017-05-02,38.6,38.99,38.47,38.73,1461834.0,0.0,1.0,38.130889732,38.5161500169,38.0024696371,38.259309827,1461834.0
2510,ALSN,2017-05-03,38.6,38.86,38.42,38.73,1459054.0,0.0,1.0,38.130889732,38.3877299219,37.9530772929,38.259309827,1459054.0
2511,ALSN,2017-05-04,38.85,38.85,38.33,38.33,1662136.0,0.0,1.0,38.3778514531,38.3778514531,37.8641710733,37.8641710733,1662136.0
2512,ALSN,2017-05-05,38.39,38.49,38.1,38.48,996606.0,0.0,1.0,37.9234418863,38.0222265748,37.6369662899,38.0123481059,996606.0
2513,ALSN,2017-05-08,38.41,38.61,38.28,38.6,1290327.0,0.0,1.0,37.943198824,38.1407682009,37.8147787291,38.130889732,1290327.0
2514,ALSN,2017-05-09,38.74,38.955,38.31,38.48,1102212.0,0.0,1.0,38.2691882958,38.4815753759,37.8444141356,38.0123481059,1102212.0
2515,ALSN,2017-05-10,38.48,38.71,38.34,38.63,924629.0,0.0,1.0,38.0123481059,38.2395528893,37.8740495421,38.1605251386,924629.0
2516,ALSN,2017-05-11,38.49,38.56,37.99,38.23,478097.0,0.0,1.0,38.0222265748,38.0913758567,37.5283031326,37.7653863849,478097.0
2517,ALSN,2017-05-12,38.12,38.19,37.6301,37.67,775540.0,0.0,1.0,37.6567232276,37.7258725095,37.172777039,37.2121921297,775540.0
2518,ALSN,2017-05-15,37.91,38.44,37.87,37.96,1007421.0,0.0,1.0,37.4492753819,37.9728342305,37.4097615065,37.4986677261,1007421.0
2519,ALSN,2017-05-16,38.14,38.19,37.58,37.86,1414209.0,0.0,1.0,37.6764801653,37.7258725095,37.1232859101,37.3998830377,1414209.0
2520,ALSN,2017-05-17,37.32,37.5,36.59,36.63,677718.0,0.0,1.0,36.8664457202,37.0442581594,36.1453174947,36.1848313701,677718.0
2521,ALSN,2017-05-18,36.37,37.09,36.14,36.81,1405878.0,0.15,1.0,36.0743970122,36.7885450971,35.8462663739,36.5108208419,1405878.0
2522,ALSN,2017-05-19,37.05,37.56,37.05,37.34,692992.0,0.0,1.0,36.7488702035,37.254725097,36.7488702035,37.0365131822,692992.0
2523,ALSN,2017-05-22,37.57,37.63,37.18,37.49,754829.0,0.0,1.0,37.2646438204,37.3241561608,36.8778136077,37.1852940332,754829.0
2524,ALSN,2017-05-23,37.69,38.31,37.335,38.21,1695116.0,0.0,1.0,37.3836685012,37.9986293521,37.0315538205,37.8994421181,1695116.0
2525,ALSN,2017-05-24,38.29,38.52,38.02,38.51,1159299.0,0.0,1.0,37.9787919053,38.2069225436,37.7109863735,38.1970038202,1159299.0
2526,ALSN,2017-05-25,38.71,38.99,38.39,38.56,903027.0,0.0,1.0,38.3953782882,38.6731025434,38.0779791393,38.2465974372,903027.0
2527,ALSN,2017-05-26,38.46,38.58,38.24,38.55,855964.0,0.0,1.0,38.1474102031,38.266434884,37.9291982883,38.2366787138,855964.0
2528,ALSN,2017-05-30,38.41,38.82,38.31,38.79,1164443.0,0.0,1.0,38.0978165861,38.5044842456,37.9986293521,38.4747280754,1164443.0
2529,ALSN,2017-05-31,38.82,38.85,38.06,38.72,1307293.0,0.0,1.0,38.5044842456,38.5342404158,37.7506612671,38.4052970116,1307293.0
2530,ALX,2017-05-01,432.24,434.71,420.15,432.39,10804.0,0.0,1.0,419.195570509,421.591029187,407.470430662,419.341043708,10804.0
2531,ALX,2017-05-02,436.84,436.84,424.81,430.69,10528.0,0.0,1.0,423.656748614,423.656748614,411.989798047,417.692347451,10528.0
2532,ALX,2017-05-03,431.8,431.8,424.2,427.69,7810.0,0.0,1.0,418.768849125,418.768849125,411.398207037,414.78288347,7810.0
2533,ALX,2017-05-04,427.3,427.3,411.08,415.25,5950.0,4.25,1.0,418.646001197,418.646001197,402.754500754,406.840046799,5950.0
2534,ALX,2017-05-05,415.1,415.1,407.665,411.32,8878.0,0.0,1.0,406.693084711,406.693084711,399.408663885,402.989640095,8878.0
2535,ALX,2017-05-08,409.59,412.12,407.08,412.12,5859.0,0.0,1.0,401.294677347,403.773437897,398.835511742,403.773437897,5859.0
2536,ALX,2017-05-09,409.25,413.16,409.23,413.16,4821.0,0.0,1.0,400.961563281,404.79237504,400.941968336,404.79237504,4821.0
2537,ALX,2017-05-10,410.65,430.43,410.65,426.11,10023.0,0.0,1.0,402.333209435,421.712610099,402.333209435,417.480101966,10023.0
2538,ALX,2017-05-11,429.13,429.13,416.82,417.85,9406.0,0.0,1.0,420.43893867,420.43893867,408.378249986,409.387389657,9406.0
2539,ALX,2017-05-12,415.36,421.7,411.34,414.0,8842.0,0.0,1.0,406.947818997,413.159416581,403.00923504,405.615362733,8842.0
2540,ALX,2017-05-15,414.6,417.78,413.92,414.67,6443.0,0.0,1.0,406.203211085,409.318807349,405.536982953,406.271793392,6443.0
2541,ALX,2017-05-16,417.43,417.77,412.72,414.38,11993.0,0.0,1.0,408.975895811,409.309009877,404.361286249,405.987666689,11993.0
2542,ALX,2017-05-17,411.45,414.68,410.55,410.67,7182.0,0.0,1.0,403.117007238,406.281590865,402.23523471,402.35280438,7182.0
2543,ALX,2017-05-18,410.72,413.95,409.99,411.33,6227.0,0.0,1.0,402.401791743,405.56637537,401.686576248,402.999437567,6227.0
2544,ALX,2017-05-19,410.58,414.27,410.17,413.14,7592.0,0.0,1.0,402.264627128,405.879894491,401.862930754,404.772780095,7592.0
2545,ALX,2017-05-22,413.55,413.75,409.31,410.12,6740.0,0.0,1.0,405.174476469,405.37042592,401.020348116,401.813943391,6740.0
2546,ALX,2017-05-23,410.3,412.01,406.98,409.76,4972.0,0.0,1.0,401.990297897,403.665665699,398.737537017,401.46123438,4972.0
2547,ALX,2017-05-24,410.01,410.01,408.2,409.92,5442.0,0.0,1.0,401.706171193,401.706171193,399.932828666,401.617993941,5442.0
2548,ALX,2017-05-25,410.54,411.0,409.6,410.02,2594.0,0.0,1.0,402.225437238,402.676120974,401.30447482,401.715968666,2594.0
2549,ALX,2017-05-26,409.2,420.2,409.2,415.97,11892.0,0.0,1.0,400.912575919,411.689795701,400.912575919,407.545464821,11892.0
2550,ALX,2017-05-30,411.0,415.1,410.35,411.45,6310.0,0.0,1.0,402.676120974,406.693084711,402.039285259,403.117007238,6310.0
2551,ALX,2017-05-31,412.1,413.045,406.51,412.14,6631.0,0.0,1.0,403.753842952,404.679704106,398.277055808,403.793032842,6631.0
2552,ALXN,2017-05-01,128.0,131.76,127.15,131.59,2222392.0,0.0,1.0,128.0,131.76,127.15,131.59,2222392.0
2553,ALXN,2017-05-02,130.91,133.6736,130.06,133.41,2605759.0,0.0,1.0,130.91,133.6736,130.06,133.41,2605759.0
2554,ALXN,2017-05-03,133.04,133.04,129.47,130.43,1375446.0,0.0,1.0,133.04,133.04,129.47,130.43,1375446.0
2555,ALXN,2017-05-04,130.5,131.355,128.86,130.18,1164255.0,0.0,1.0,130.5,131.355,128.86,130.18,1164255.0
2556,ALXN,2017-05-05,130.63,130.63,128.6,128.82,1379898.0,0.0,1.0,130.63,130.63,128.6,128.82,1379898.0
2557,ALXN,2017-05-08,129.12,129.99,122.02,124.48,5170334.0,0.0,1.0,129.12,129.99,122.02,124.48,5170334.0
2558,ALXN,2017-05-09,124.1,125.7999,123.19,124.665,1486897.0,0.0,1.0,124.1,125.7999,123.19,124.665,1486897.0
2559,ALXN,2017-05-10,124.99,125.37,120.57,120.95,1464255.0,0.0,1.0,124.99,125.37,120.57,120.95,1464255.0
2560,ALXN,2017-05-11,120.6,121.1174,118.58,119.04,2987909.0,0.0,1.0,120.6,121.1174,118.58,119.04,2987909.0
2561,ALXN,2017-05-12,119.0,121.39,118.11,120.08,2300133.0,0.0,1.0,119.0,121.39,118.11,120.08,2300133.0
2562,ALXN,2017-05-15,120.5,121.45,120.301,120.93,1214584.0,0.0,1.0,120.5,121.45,120.301,120.93,1214584.0
2563,ALXN,2017-05-16,120.75,121.095,119.85,120.3,1094102.0,0.0,1.0,120.75,121.095,119.85,120.3,1094102.0
2564,ALXN,2017-05-17,119.28,119.562,116.1,116.15,1408808.0,0.0,1.0,119.28,119.562,116.1,116.15,1408808.0
2565,ALXN,2017-05-18,116.44,117.84,115.84,116.67,2000635.0,0.0,1.0,116.44,117.84,115.84,116.67,2000635.0
2566,ALXN,2017-05-19,117.16,117.16,113.49,113.84,2563546.0,0.0,1.0,117.16,117.16,113.49,113.84,2563546.0
2567,ALXN,2017-05-22,113.95,115.54,112.58,115.42,2155341.0,0.0,1.0,113.95,115.54,112.58,115.42,2155341.0
2568,ALXN,2017-05-23,111.41,112.65,102.47,104.64,18809852.0,0.0,1.0,111.41,112.65,102.47,104.64,18809852.0
2569,ALXN,2017-05-24,104.5,105.0,98.63,101.08,9629973.0,0.0,1.0,104.5,105.0,98.63,101.08,9629973.0
2570,ALXN,2017-05-25,104.36,104.49,98.4,98.5,7534012.0,0.0,1.0,104.36,104.49,98.4,98.5,7534012.0
2571,ALXN,2017-05-26,98.77,99.4399,96.18,97.7,6648898.0,0.0,1.0,98.77,99.4399,96.18,97.7,6648898.0
2572,ALXN,2017-05-30,98.04,98.5999,96.84,97.78,5448708.0,0.0,1.0,98.04,98.5999,96.84,97.78,5448708.0
2573,ALXN,2017-05-31,98.28,99.0,97.56,98.03,3945801.0,0.0,1.0,98.28,99.0,97.56,98.03,3945801.0
2574,AMAG,2017-05-01,24.45,24.65,24.0,24.65,636901.0,0.0,1.0,24.45,24.65,24.0,24.65,636901.0
2575,AMAG,2017-05-02,24.4,24.4,21.1,21.45,2924775.0,0.0,1.0,24.4,24.4,21.1,21.45,2924775.0
2576,AMAG,2017-05-03,21.3,21.5,19.75,20.5,1908496.0,0.0,1.0,21.3,21.5,19.75,20.5,1908496.0
2577,AMAG,2017-05-04,19.85,20.0,18.5,19.9,5732600.0,0.0,1.0,19.85,20.0,18.5,19.9,5732600.0
2578,AMAG,2017-05-05,19.8,19.8,18.675,19.1,4790424.0,0.0,1.0,19.8,19.8,18.675,19.1,4790424.0
2579,AMAG,2017-05-08,18.8,19.1,18.1,18.55,2275558.0,0.0,1.0,18.8,19.1,18.1,18.55,2275558.0
2580,AMAG,2017-05-09,18.55,19.15,18.25,18.7,1921800.0,0.0,1.0,18.55,19.15,18.25,18.7,1921800.0
2581,AMAG,2017-05-10,18.75,18.75,18.0,18.2,1202048.0,0.0,1.0,18.75,18.75,18.0,18.2,1202048.0
2582,AMAG,2017-05-11,18.25,19.1,17.9,19.1,1768388.0,0.0,1.0,18.25,19.1,17.9,19.1,1768388.0
2583,AMAG,2017-05-12,19.0,19.5,18.8,19.45,981031.0,0.0,1.0,19.0,19.5,18.8,19.45,981031.0
2584,AMAG,2017-05-15,19.4,20.05,19.1001,20.05,1206098.0,0.0,1.0,19.4,20.05,19.1001,20.05,1206098.0
2585,AMAG,2017-05-16,20.15,20.5,19.95,20.3,1602438.0,0.0,1.0,20.15,20.5,19.95,20.3,1602438.0
2586,AMAG,2017-05-17,20.05,20.225,19.75,19.775,1292067.0,0.0,1.0,20.05,20.225,19.75,19.775,1292067.0
2587,AMAG,2017-05-18,19.75,19.95,19.15,19.25,1182125.0,0.0,1.0,19.75,19.95,19.15,19.25,1182125.0
2588,AMAG,2017-05-19,19.2,19.35,18.85,18.9,584787.0,0.0,1.0,19.2,19.35,18.85,18.9,584787.0
2589,AMAG,2017-05-22,18.9,19.0525,18.35,18.5,947761.0,0.0,1.0,18.9,19.0525,18.35,18.5,947761.0
2590,AMAG,2017-05-23,18.5,18.55,18.0,18.1,1943036.0,0.0,1.0,18.5,18.55,18.0,18.1,1943036.0
2591,AMAG,2017-05-24,18.15,19.35,18.15,19.25,1541966.0,0.0,1.0,18.15,19.35,18.15,19.25,1541966.0
2592,AMAG,2017-05-25,19.2,19.3,18.15,18.2,939358.0,0.0,1.0,19.2,19.3,18.15,18.2,939358.0
2593,AMAG,2017-05-26,18.3,18.95,18.0,18.8,1228042.0,0.0,1.0,18.3,18.95,18.0,18.8,1228042.0
2594,AMAG,2017-05-30,18.7,19.1,17.7,17.75,1340351.0,0.0,1.0,18.7,19.1,17.7,17.75,1340351.0
2595,AMAG,2017-05-31,17.75,17.85,17.0,17.3,2583092.0,0.0,1.0,17.75,17.85,17.0,17.3,2583092.0
2596,AMAT,2017-05-01,40.98,41.71,40.85,41.7,6661399.0,0.0,1.0,40.797171403,41.5239145734,40.6677513863,41.5139591875,6661399.0
2597,AMAT,2017-05-02,41.72,41.75,41.13,41.71,6870215.0,0.0,1.0,41.5338699593,41.563736117,40.9465021914,41.5239145734,6870215.0
2598,AMAT,2017-05-03,41.71,41.71,41.2,41.55,5636472.0,0.0,1.0,41.5239145734,41.5239145734,41.0161898927,41.3646283991,5636472.0
2599,AMAT,2017-05-04,41.65,41.81,41.41,41.62,4976588.0,0.0,1.0,41.464182258,41.6234684324,41.2252529965,41.4343161004,4976588.0
2600,AMAT,2017-05-05,41.85,41.89,41.3,41.83,4732964.0,0.0,1.0,41.663289976,41.7031115195,41.1157437517,41.6433792042,4732964.0
2601,AMAT,2017-05-08,41.9,41.96,41.44,41.54,6319142.0,0.0,1.0,41.7130669054,41.7727992208,41.2551191542,41.3546730132,6319142.0
2602,AMAT,2017-05-09,41.82,42.25,41.72,42.04,7874905.0,0.0,1.0,41.6334238183,42.0615054118,41.5338699593,41.852442308,7874905.0
2603,AMAT,2017-05-10,42.53,43.09,42.47,42.87,11421062.0,0.0,1.0,42.3402562169,42.8977578271,42.2805239015,42.6787393374,11421062.0
2604,AMAT,2017-05-11,43.02,43.48,42.73,43.48,10650509.0,0.0,1.0,42.8280701258,43.2860178771,42.5393639348,43.2860178771,10650509.0
2605,AMAT,2017-05-12,43.53,43.64,43.06,43.44,9322230.0,0.0,1.0,43.3357948065,43.4453040514,42.8678916694,43.2461963335,9322230.0
2606,AMAT,2017-05-15,43.88,44.425,43.71,44.31,11709610.0,0.0,1.0,43.6842333129,44.2268018443,43.5149917527,44.1123149065,11709610.0
2607,AMAT,2017-05-16,44.8,45.08,44.31,45.07,13262080.0,0.0,1.0,44.6001288154,44.8788796205,44.1123149065,44.8689242346,13262080.0
2608,AMAT,2017-05-17,44.58,44.7,42.73,42.76,19787874.0,0.0,1.0,44.3811103257,44.5005749564,42.5393639348,42.5692300925,19787874.0
2609,AMAT,2017-05-18,43.1,44.1,42.835,43.91,19256758.0,0.0,1.0,42.907713213,43.9032518026,42.6438954867,43.7140994706,19256758.0
2610,AMAT,2017-05-19,45.05,45.74,43.91,44.08,22672182.0,0.0,1.0,44.8490134628,45.5359350896,43.7140994706,43.8833410308,22672182.0
2611,AMAT,2017-05-22,44.19,45.0,43.62,44.73,12126707.0,0.0,1.0,43.9928502757,44.7992365333,43.4253932796,44.5304411141,12126707.0
2612,AMAT,2017-05-23,44.81,44.94,44.3,44.91,8469797.0,0.1,1.0,44.7094163861,44.8391245791,44.2005611672,44.8091919192,8469797.0
2613,AMAT,2017-05-24,45.0,45.13,44.47,44.63,7487520.0,0.0,1.0,44.898989899,45.028698092,44.3701795735,44.5298204265,7487520.0
2614,AMAT,2017-05-25,44.76,45.33,44.551,45.02,8657912.0,0.0,1.0,44.6595286195,45.2282491582,44.4509977553,44.9189450056,8657912.0
2615,AMAT,2017-05-26,44.87,45.5,44.7499,45.5,6589141.0,0.0,1.0,44.7692817059,45.3978675645,44.6494512907,45.3978675645,6589141.0
2616,AMAT,2017-05-30,45.47,45.74,45.21,45.56,6430764.0,0.0,1.0,45.3679349046,45.637328844,45.1085185185,45.4577328844,6430764.0
2617,AMAT,2017-05-31,45.66,46.035,45.33,45.88,12273794.0,0.0,1.0,45.5575084175,45.9316666667,45.2282491582,45.7770145903,12273794.0
2618,AMBA,2017-05-01,56.2,57.51,55.78,57.45,435926.0,0.0,1.0,56.2,57.51,55.78,57.45,435926.0
2619,AMBA,2017-05-02,57.5,57.89,56.8401,57.45,571251.0,0.0,1.0,57.5,57.89,56.8401,57.45,571251.0
2620,AMBA,2017-05-03,57.18,57.18,55.82,56.86,435885.0,0.0,1.0,57.18,57.18,55.82,56.86,435885.0
2621,AMBA,2017-05-04,56.97,57.489,56.36,57.06,258624.0,0.0,1.0,56.97,57.489,56.36,57.06,258624.0
2622,AMBA,2017-05-05,57.26,58.25,56.6,58.24,434637.0,0.0,1.0,57.26,58.25,56.6,58.24,434637.0
2623,AMBA,2017-05-08,58.25,58.28,57.14,57.43,403022.0,0.0,1.0,58.25,58.28,57.14,57.43,403022.0
2624,AMBA,2017-05-09,57.51,58.1523,57.03,57.98,352686.0,0.0,1.0,57.51,58.1523,57.03,57.98,352686.0
2625,AMBA,2017-05-10,57.72,60.05,57.4,59.56,645512.0,0.0,1.0,57.72,60.05,57.4,59.56,645512.0
2626,AMBA,2017-05-11,59.44,60.11,58.1595,59.73,461566.0,0.0,1.0,59.44,60.11,58.1595,59.73,461566.0
2627,AMBA,2017-05-12,59.55,59.95,59.04,59.92,304479.0,0.0,1.0,59.55,59.95,59.04,59.92,304479.0
2628,AMBA,2017-05-15,60.0,61.969,59.55,61.62,765289.0,0.0,1.0,60.0,61.969,59.55,61.62,765289.0
2629,AMBA,2017-05-16,61.51,63.75,61.0,63.59,931060.0,0.0,1.0,61.51,63.75,61.0,63.59,931060.0
2630,AMBA,2017-05-17,62.18,62.8033,59.96,60.01,928912.0,0.0,1.0,62.18,62.8033,59.96,60.01,928912.0
2631,AMBA,2017-05-18,60.0,61.42,59.54,61.09,542317.0,0.0,1.0,60.0,61.42,59.54,61.09,542317.0
2632,AMBA,2017-05-19,61.19,63.08,61.09,63.03,673107.0,0.0,1.0,61.19,63.08,61.09,63.03,673107.0
2633,AMBA,2017-05-22,63.4,64.59,63.26,64.05,577746.0,0.0,1.0,63.4,64.59,63.26,64.05,577746.0
2634,AMBA,2017-05-23,64.37,64.4,62.23,63.14,606917.0,0.0,1.0,64.37,64.4,62.23,63.14,606917.0
2635,AMBA,2017-05-24,63.35,64.85,62.65,64.35,620345.0,0.0,1.0,63.35,64.85,62.65,64.35,620345.0
2636,AMBA,2017-05-25,64.52,65.39,63.8601,64.93,719038.0,0.0,1.0,64.52,65.39,63.8601,64.93,719038.0
2637,AMBA,2017-05-26,64.85,65.12,63.45,65.05,568544.0,0.0,1.0,64.85,65.12,63.45,65.05,568544.0
2638,AMBA,2017-05-30,61.59,61.91,59.7,60.26,2974558.0,0.0,1.0,61.59,61.91,59.7,60.26,2974558.0
2639,AMBA,2017-05-31,60.32,61.23,57.75,58.54,1616356.0,0.0,1.0,60.32,61.23,57.75,58.54,1616356.0
2640,AMBC,2017-05-01,19.37,19.37,18.78,18.87,514854.0,0.0,1.0,19.37,19.37,18.78,18.87,514854.0
2641,AMBC,2017-05-02,18.93,19.0,18.7,18.79,209428.0,0.0,1.0,18.93,19.0,18.7,18.79,209428.0
2642,AMBC,2017-05-03,18.67,18.759,18.3028,18.43,398635.0,0.0,1.0,18.67,18.759,18.3028,18.43,398635.0
2643,AMBC,2017-05-04,18.53,19.324,18.12,18.33,263644.0,0.0,1.0,18.53,19.324,18.12,18.33,263644.0
2644,AMBC,2017-05-05,18.41,18.74,18.27,18.38,272771.0,0.0,1.0,18.41,18.74,18.27,18.38,272771.0
2645,AMBC,2017-05-08,18.33,18.56,18.3,18.5,323828.0,0.0,1.0,18.33,18.56,18.3,18.5,323828.0
2646,AMBC,2017-05-09,18.5,18.56,18.22,18.37,251428.0,0.0,1.0,18.5,18.56,18.22,18.37,251428.0
2647,AMBC,2017-05-10,18.3,18.54,18.06,18.1,392071.0,0.0,1.0,18.3,18.54,18.06,18.1,392071.0
2648,AMBC,2017-05-11,17.63,17.69,16.48,17.34,989199.0,0.0,1.0,17.63,17.69,16.48,17.34,989199.0
2649,AMBC,2017-05-12,18.14,18.14,17.17,17.18,520263.0,0.0,1.0,18.14,18.14,17.17,17.18,520263.0
2650,AMBC,2017-05-15,17.22,17.45,17.09,17.3,309905.0,0.0,1.0,17.22,17.45,17.09,17.3,309905.0
2651,AMBC,2017-05-16,17.27,17.34,16.74,16.91,621353.0,0.0,1.0,17.27,17.34,16.74,16.91,621353.0
2652,AMBC,2017-05-17,16.81,16.97,16.46,16.68,544236.0,0.0,1.0,16.81,16.97,16.46,16.68,544236.0
2653,AMBC,2017-05-18,16.6,16.84,16.14,16.16,557480.0,0.0,1.0,16.6,16.84,16.14,16.16,557480.0
2654,AMBC,2017-05-19,16.07,16.555,16.07,16.485,513492.0,0.0,1.0,16.07,16.555,16.07,16.485,513492.0
2655,AMBC,2017-05-22,16.48,16.72,16.095,16.64,526061.0,0.0,1.0,16.48,16.72,16.095,16.64,526061.0
2656,AMBC,2017-05-23,16.76,16.89,16.6,16.82,233893.0,0.0,1.0,16.76,16.89,16.6,16.82,233893.0
2657,AMBC,2017-05-24,16.78,17.3,16.78,17.11,462981.0,0.0,1.0,16.78,17.3,16.78,17.11,462981.0
2658,AMBC,2017-05-25,17.1,17.48,17.1,17.2,267550.0,0.0,1.0,17.1,17.48,17.1,17.2,267550.0
2659,AMBC,2017-05-26,17.14,17.18,16.88,17.15,271668.0,0.0,1.0,17.14,17.18,16.88,17.15,271668.0
2660,AMBC,2017-05-30,17.09,17.09,16.63,16.63,306672.0,0.0,1.0,17.09,17.09,16.63,16.63,306672.0
2661,AMBC,2017-05-31,16.62,16.725,16.38,16.52,424922.0,0.0,1.0,16.62,16.725,16.38,16.52,424922.0
2662,AMBR,2017-05-01,8.23,8.53,8.18,8.48,111222.0,0.0,1.0,8.23,8.53,8.18,8.48,111222.0
2663,AMBR,2017-05-02,8.47,8.528,8.29,8.5,175258.0,0.0,1.0,8.47,8.528,8.29,8.5,175258.0
2664,AMBR,2017-05-03,8.5,8.515,8.245,8.33,79286.0,0.0,1.0,8.5,8.515,8.245,8.33,79286.0
2665,AMBR,2017-05-04,8.33,8.4201,8.1,8.31,70499.0,0.0,1.0,8.33,8.4201,8.1,8.31,70499.0
2666,AMBR,2017-05-05,8.37,8.54,8.28,8.4,98939.0,0.0,1.0,8.37,8.54,8.28,8.4,98939.0
2667,AMBR,2017-05-08,8.38,8.43,8.27,8.4,87682.0,0.0,1.0,8.38,8.43,8.27,8.4,87682.0
2668,AMBR,2017-05-09,8.24,8.85,7.8,7.95,156926.0,0.0,1.0,8.24,8.85,7.8,7.95,156926.0
2669,AMBR,2017-05-10,7.97,7.97,7.75,7.76,73620.0,0.0,1.0,7.97,7.97,7.75,7.76,73620.0
2670,AMBR,2017-05-11,7.75,7.79,7.6,7.7,122769.0,0.0,1.0,7.75,7.79,7.6,7.7,122769.0
2671,AMBR,2017-05-12,7.69,7.76,7.62,7.71,59958.0,0.0,1.0,7.69,7.76,7.62,7.71,59958.0
2672,AMBR,2017-05-15,7.73,7.87,7.61,7.66,81104.0,0.0,1.0,7.73,7.87,7.61,7.66,81104.0
2673,AMBR,2017-05-16,7.64,7.69,7.45,7.49,70130.0,0.0,1.0,7.64,7.69,7.45,7.49,70130.0
2674,AMBR,2017-05-17,7.4,7.41,7.1,7.3,253127.0,0.0,1.0,7.4,7.41,7.1,7.3,253127.0
2675,AMBR,2017-05-18,7.23,7.35,7.16,7.21,57238.0,0.0,1.0,7.23,7.35,7.16,7.21,57238.0
2676,AMBR,2017-05-19,7.22,7.37,7.18,7.23,98313.0,0.0,1.0,7.22,7.37,7.18,7.23,98313.0
2677,AMBR,2017-05-22,7.23,7.25,7.16,7.21,56072.0,0.0,1.0,7.23,7.25,7.16,7.21,56072.0
2678,AMBR,2017-05-23,7.25,7.25,7.15,7.19,70943.0,0.0,1.0,7.25,7.25,7.15,7.19,70943.0
2679,AMBR,2017-05-24,7.18,7.25,7.15,7.21,63619.0,0.0,1.0,7.18,7.25,7.15,7.21,63619.0
2680,AMBR,2017-05-25,7.25,7.29,7.19,7.2,39485.0,0.0,1.0,7.25,7.29,7.19,7.2,39485.0
2681,AMBR,2017-05-26,7.18,7.26,7.16,7.22,36365.0,0.0,1.0,7.18,7.26,7.16,7.22,36365.0
2682,AMBR,2017-05-30,7.16,7.4,7.16,7.38,55704.0,0.0,1.0,7.16,7.4,7.16,7.38,55704.0
2683,AMBR,2017-05-31,7.4,7.45,7.22,7.23,58224.0,0.0,1.0,7.4,7.45,7.22,7.23,58224.0
2684,AMC,2017-05-01,30.45,30.55,29.7,29.8,1268833.0,0.0,1.0,29.7468490361,29.8445398376,29.0141680254,29.1118588268,1268833.0
2685,AMC,2017-05-02,29.75,30.05,29.575,30.05,1054937.0,0.0,1.0,29.0630134261,29.3560858304,28.8920545236,29.3560858304,1054937.0
2686,AMC,2017-05-03,29.85,30.164,29.75,30.1,827902.0,0.0,1.0,29.1607042275,29.467453344,29.0630134261,29.4049312311,827902.0
2687,AMC,2017-05-04,30.15,30.15,29.3,29.4,1236811.0,0.0,1.0,29.4537766318,29.4537766318,28.6234048197,28.7210956211,1236811.0
2688,AMC,2017-05-05,29.45,29.625,29.0,29.1,1302288.0,0.0,1.0,28.7699410218,28.9408999243,28.3303324154,28.4280232168,1302288.0
2689,AMC,2017-05-08,29.3,29.368,28.5,28.8,1872866.0,0.0,1.0,28.6234048197,28.6898345646,27.8418784082,28.1349508125,1872866.0
2690,AMC,2017-05-09,29.3,30.1,28.75,28.9,3047492.0,0.0,1.0,28.6234048197,29.4049312311,28.0861054118,28.2326416139,3047492.0
2691,AMC,2017-05-10,28.8,28.9,27.4,27.95,2644585.0,0.0,1.0,28.1349508125,28.2326416139,26.7672795925,27.3045790003,2644585.0
2692,AMC,2017-05-11,27.95,28.05,27.4,27.5,1423795.0,0.0,1.0,27.3045790003,27.4022698018,26.7672795925,26.8649703939,1423795.0
2693,AMC,2017-05-12,27.5,27.5,26.7,26.9,2004619.0,0.0,1.0,26.8649703939,26.8649703939,26.0834439824,26.2788255853,2004619.0
2694,AMC,2017-05-15,27.0,27.0,25.9,26.45,2529404.0,0.0,1.0,26.3765163867,26.3765163867,25.301917571,25.8392169789,2529404.0
2695,AMC,2017-05-16,26.6,26.85,25.5,25.75,2323214.0,0.0,1.0,25.985753181,26.2299801846,24.9111543652,25.1553813688,2323214.0
2696,AMC,2017-05-17,25.5,25.6,24.55,24.6,1956108.0,0.0,1.0,24.9111543652,25.0088451667,23.9830917516,24.0319371524,1956108.0
